applicant_name,age,gender,marital_status,dependents,education,employment_type,years_of_employment,monthly_income,bank_balance,existing_emi,existing_loan_amount,debt_to_income_ratio,credit_score,credit_history,previous_defaults,loan_amount_requested,loan_tenure,loan_purpose,collateral_value,property_area,loan_status,loan_to_income_ratio,collateral_to_loan_ratio,net_disposable_income,income_per_dependent
479,41,1,1,0,1,2,10.7,109190.73,373818.9,20621.75,1205947.33,18.89,728,1,0,709319.28,12,6,580839.85,0,1,0.5413457717518694,0.8188693954575716,88568.98,109190.73
233,56,1,0,0,1,0,30.7,80047.77,357718.17,11619.91,646436.49,14.52,588,1,0,524840.03,24,1,987.13,1,1,0.5463821061681877,0.001880820714075487,68427.86,80047.77
1080,21,1,1,0,1,2,1.0,55094.37,272530.8,1817.16,39228.15,3.3,672,1,0,5325153.41,120,2,9267724.36,2,1,8.054594038677031,1.7403675812599733,53277.21,55094.37
867,54,1,1,0,0,4,0.0,10660.65,66413.35,4105.06,205087.56,38.51,518,1,0,94289.91,240,1,1218.98,2,0,0.7370556673373576,0.012928000461555218,6555.589999999999,10660.65
296,56,1,1,0,0,3,34.2,22308.44,38634.4,4151.79,193191.06,18.61,512,1,1,262059.64,180,6,2505.91,1,1,0.9789256144012463,0.00956236526921887,18156.649999999998,22308.44
594,57,0,0,3,0,3,19.7,23664.56,162266.98,2434.43,92440.14,10.29,586,0,0,1515979.96,36,2,3661.14,1,0,5.338432801342316,0.0024150319243006354,21230.13,5916.14
913,65,0,0,1,0,2,11.5,48917.94,364595.5,14248.5,703218.06,29.13,628,1,0,1159526.09,360,6,2465.66,0,1,1.9752911542609248,0.002126437706977339,34669.44,24458.97
761,56,0,0,2,0,0,1.6,122325.32,839577.64,29428.16,986531.66,24.06,706,0,2,7090680.1,36,2,4528.93,2,0,4.830479972039585,0.0006387158828389396,92897.16,40775.10666666667
747,44,1,1,0,0,0,0.9,169470.88,1142189.4,49464.95,835711.3,29.19,501,1,1,3389396.1,120,6,3181821.27,1,0,1.6666560945455644,0.9387575769028589,120005.93000000001,169470.88
793,41,0,1,1,0,4,0.0,40408.2,241567.04,7395.94,199274.49,18.3,697,1,0,1422541.82,36,0,1952016.85,0,1,2.933690480315052,1.3722034899473114,33012.259999999995,20204.1
51,38,1,0,3,1,3,13.9,58697.76,421473.12,17981.37,505358.23,30.63,667,0,1,2678888.73,24,0,3552988.6,0,1,3.8032239645942196,1.3262919658480925,40716.39,14674.44
173,58,1,1,0,0,1,19.6,48523.83,40845.9,14866.33,493592.89,30.64,588,0,0,1033854.94,240,6,1180792.63,2,0,1.7755106786363182,1.1421260220510239,33657.5,48523.83
887,38,1,0,1,0,2,13.6,70587.93,491492.42,43165.43,701748.28,61.15,683,1,0,1212028.91,180,5,3002.5,2,1,1.430873651722988,0.002477251140816435,27422.499999999993,35293.965
495,46,1,0,0,0,2,7.4,76510.56,337130.41,30064.76,1137074.31,39.29,505,0,0,3358817.37,120,2,2984489.8,0,0,3.6583374569471196,0.8885537590273923,46445.8,76510.56
1080,25,0,1,0,0,4,0.0,10000.0,68904.0,3553.64,187624.9,35.54,504,1,2,560644.63,360,0,833605.63,1,0,4.672038583333333,1.4868699090188378,6446.360000000001,10000.0
939,35,0,1,0,0,3,7.5,48990.61,381472.26,3005.79,162539.35,6.14,629,0,0,1143339.86,60,0,1137130.27,0,0,1.9448282368124559,0.9945689027232899,45984.82,48990.61
1004,32,1,0,1,0,3,3.3,82883.53,103834.14,21785.82,982580.8,26.28,606,1,0,1455827.25,60,0,1182570.29,0,1,1.463727926404679,0.8123012465936463,61097.71,41441.765
220,40,0,1,0,0,0,21.6,148480.42,388801.22,28774.0,294340.12,19.38,688,1,0,2535437.53,360,5,3682.45,0,1,1.4229920741962698,0.0014523923214152313,119706.42000000001,148480.42
899,43,1,1,1,0,3,5.0,131185.02,889966.48,79174.99,1069097.36,60.35,583,1,0,1210778.26,12,6,1554949.43,1,0,0.7691288863113589,1.2842561527327059,52010.029999999984,65592.51
905,53,1,1,1,1,3,5.4,102810.51,763705.52,55541.67,806020.97,54.02,543,0,1,2166591.56,480,4,1521.93,0,0,1.7561365726778972,0.0007024535810524435,47268.84,51405.255
733,40,0,0,0,0,4,0.0,10000.0,57686.15,2073.6,105256.98,20.74,669,1,0,112642.54,300,6,194181.41,2,1,0.9386878333333333,1.7238727926412172,7926.4,10000.0
350,27,0,1,0,0,2,2.8,37150.75,76999.56,18942.94,783935.31,50.99,420,1,1,4141610.58,180,2,4650001.03,2,0,9.2901008727953,1.1227518715677995,18207.81,37150.75
1097,45,0,0,1,0,2,13.7,46509.21,305196.54,12300.72,661495.67,26.45,809,1,0,3272493.51,180,2,3732474.87,2,1,5.86352235395957,1.1405598998422461,34208.49,23254.605
477,23,1,1,0,0,2,4.6,89783.03,715448.6,16900.56,338110.16,18.82,539,0,2,581824.92,480,5,2339.12,1,0,0.5400286668872727,0.004020315939716023,72882.47,89783.03
1045,59,1,0,1,1,3,34.5,32404.45,179380.31,8637.98,308087.11,26.66,591,1,0,1230480.07,60,0,1371999.48,0,1,3.1643803808839013,1.1150115417960405,23766.47,16202.225
570,55,1,0,0,0,3,5.2,162371.45,638618.48,64169.66,3000000.0,39.52,589,1,0,10000000.0,240,2,13569336.5,2,1,5.132265144724231,1.35693365,98201.79000000001,162371.45
468,31,1,0,0,0,2,0.1,42132.25,256938.44,27508.18,858622.92,65.29,640,0,4,710279.82,240,6,1055463.93,1,0,1.4048617151944174,1.485983270649587,14624.07,42132.25
1122,32,1,0,1,0,2,3.7,101610.25,424551.13,44763.16,2028546.9,44.05,768,0,0,7691618.57,24,2,4760.25,0,0,6.308105866944198,0.0006188879436334296,56847.09,50805.125
1096,22,1,1,0,0,2,3.2,161342.94,1101794.99,58508.16,1363912.74,36.26,574,1,0,2276649.43,180,6,3495664.08,0,0,1.1758852654682836,1.5354424066949999,102834.78,161342.94
655,37,1,0,3,0,3,14.4,66751.62,527649.85,11588.39,163740.51,17.36,742,0,0,845447.16,360,1,939756.85,0,1,1.055463972260149,1.1115500701427632,55163.229999999996,16687.905
243,22,1,1,0,1,2,2.2,75582.53,439469.33,5028.36,274669.56,6.65,743,1,0,6988548.51,360,2,2231.61,1,1,7.70520704321488,0.0003193238190744132,70554.17,75582.53
1124,63,0,0,1,0,3,15.9,61214.65,215502.46,37861.59,1336603.31,61.85,579,1,0,2811559.41,24,0,4136.43,0,1,3.827459889095176,0.001471222690613534,23353.060000000005,30607.325
810,27,1,0,3,1,2,8.3,63557.88,86166.93,18877.06,204426.18,29.7,678,1,0,417310.16,240,1,4440.9,0,1,0.5471524013492374,0.010641725090038546,44680.81999999999,15889.47
982,50,1,0,0,0,3,19.7,125428.74,330930.36,38813.86,1540789.48,30.94,668,1,0,2170471.09,240,0,3311684.93,0,1,1.4420346631348868,1.5257908503172002,86614.88,125428.74
1008,46,0,0,2,0,4,0.0,14123.07,79985.67,2621.37,59970.38,18.56,600,1,0,1265059.71,24,2,1412912.15,2,0,7.464499043055087,1.1168738825774476,11501.7,4707.69
626,31,0,0,0,1,1,17.9,22113.19,116700.06,3742.7,82512.1,16.93,593,1,0,1968810.73,24,2,2514892.61,2,1,7.419443365400168,1.277366367258675,18370.489999999998,22113.19
1111,57,1,0,3,0,1,23.7,27585.58,160898.53,20202.54,1152361.75,73.24,639,1,2,925009.7,180,0,1239401.28,2,0,2.7943636373303247,1.3398792250502887,7383.040000000001,6896.395
690,25,1,0,1,1,2,0.3,129435.48,504134.86,33431.21,1441690.67,25.83,578,0,0,6060775.85,120,0,1318.63,2,0,3.902057257922377,0.00021756785478215635,96004.26999999999,64717.74
865,60,1,0,1,0,1,33.7,92266.92,340583.57,44343.83,2488277.87,48.06,592,1,0,792643.33,24,6,1333443.94,2,0,0.715896995730792,1.682274851161619,47923.09,46133.46
674,54,0,0,1,0,3,3.6,22797.85,75892.51,4170.29,88184.52,18.29,581,0,4,2448516.82,120,2,3490.62,0,0,8.950101361897431,0.0014256058898545773,18627.559999999998,11398.925
707,49,1,0,3,0,0,9.0,228537.72,897960.56,52225.38,2092901.91,22.85,515,1,0,510637.93,240,3,431384.57,1,1,0.1861975381277687,0.8447953915213466,176312.34,57134.43
429,60,1,1,0,0,3,16.6,142273.9,284097.94,44943.28,897937.37,31.59,689,0,0,9171123.45,180,2,15000000.0,2,1,5.371753269573689,1.6355684319133226,97330.62,142273.9
841,39,0,0,0,0,0,8.6,102828.34,97152.43,24157.16,1437753.27,23.49,703,1,0,4858904.13,36,2,5440115.01,2,1,3.937714811889407,1.1196176883613467,78671.18,102828.34
791,33,0,1,1,0,1,23.0,23275.39,109078.19,8356.18,495955.7,35.9,614,0,0,177397.68,36,3,314717.28,2,0,0.6351403778841085,1.7740777669696697,14919.21,11637.695
927,27,1,1,0,1,0,1.5,132844.58,152087.36,16131.12,499185.01,12.14,712,1,0,1039682.34,360,5,4324.63,2,1,0.6521921707306387,0.00415956858515073,116713.45999999999,132844.58
262,62,1,0,3,0,2,29.3,68786.75,133112.69,10206.41,199693.16,14.84,678,0,0,3696196.29,180,2,5627611.38,1,0,4.4778443159474755,1.5225412663351816,58580.34,17196.6875
1067,39,1,1,0,0,2,7.3,84972.53,60208.26,12554.58,210859.93,14.77,513,0,4,4896959.13,60,2,5035838.48,1,0,4.802492376065535,1.0283603245020345,72417.95,84972.53
44,58,1,0,0,0,2,29.2,58828.77,41268.83,17851.77,727866.21,30.35,714,1,0,694188.51,120,5,4049.41,1,1,0.9833461161945083,0.005833300237135875,40977.0,58828.77
754,35,1,0,2,0,0,6.5,334322.15,589394.78,37555.68,992245.49,11.23,755,0,0,1785649.67,120,3,1117.51,0,1,0.44509207411673635,0.0006258282454698967,296766.47000000003,111440.71666666667
511,63,0,0,1,0,2,14.1,229711.16,1509644.44,125423.8,3000000.0,54.6,518,0,2,10000000.0,180,2,11014248.95,1,0,3.627744221627427,1.1014248949999998,104287.36,114855.58
158,60,0,0,1,0,1,31.6,36553.3,89195.6,4525.03,250111.75,12.38,813,1,0,365109.25,180,5,2073.05,0,1,0.8323672782849518,0.005677889563192387,32028.270000000004,18276.65
1142,34,0,1,1,1,0,6.2,204001.6,784744.75,85631.05,3000000.0,41.98,642,1,0,10000000.0,120,2,13347213.53,2,1,4.084935281553347,1.334721353,118370.55,102000.8
953,42,0,1,0,0,2,16.7,45095.72,240877.09,24410.3,381873.58,54.13,538,1,0,420038.94,60,3,2045.57,0,0,0.776198827737976,0.004869953247667942,20685.420000000002,45095.72
23,56,1,0,0,0,0,14.9,48378.71,198603.41,20999.75,936150.09,43.41,617,1,0,921201.66,180,6,903642.16,2,1,1.5867890028485672,0.9809384841968262,27378.96,48378.71
565,31,1,1,1,1,3,6.1,37271.85,137581.49,9030.17,117115.26,24.23,454,1,0,139785.37,36,5,1862.98,1,1,0.3125356222815163,0.013327431905069895,28241.68,18635.925
203,22,0,1,1,0,2,2.0,72642.77,39640.22,11261.72,525612.81,15.5,635,1,1,1016909.81,36,5,3719.13,1,1,1.1665646032862826,0.0036572859888135013,61381.05,36321.385
792,33,1,1,1,1,1,34.6,23491.07,183633.49,3424.39,173774.16,14.58,706,0,0,318114.97,300,6,3639.66,2,0,1.128496098020794,0.01144133518771531,20066.68,11745.535
105,47,1,1,0,0,3,3.8,101494.5,60522.0,33397.08,1009209.74,32.91,654,1,0,1523063.33,60,0,1719093.85,1,1,1.2505302668289087,1.1287080557576026,68097.42,101494.5
617,27,1,1,1,0,2,8.5,43645.02,330659.29,10330.92,243316.99,23.67,394,0,2,220777.68,60,3,333159.72,1,0,0.4215404185861296,1.5090280865348344,33314.1,21822.51
922,36,0,1,1,1,0,11.7,75942.5,168407.05,7463.95,435130.6,9.83,665,1,1,6793411.83,180,2,8480551.94,1,1,7.454556440728183,1.2483494527079186,68478.55,37971.25
211,62,0,0,0,0,2,7.8,81040.79,464582.75,22978.49,716780.17,28.35,494,1,0,1155592.99,300,5,4619.69,0,0,1.1882832809667,0.003997679148261361,58062.29999999999,81040.79
1003,24,1,0,1,0,1,27.8,41298.5,189713.15,1837.53,36132.73,4.45,661,1,0,624337.84,120,5,778300.0,2,1,1.2598073376353458,1.2466007186109367,39460.97,20649.25
807,23,1,1,1,0,2,1.6,100345.96,154202.95,36822.32,663493.9,36.7,677,0,0,6357854.45,300,2,9245313.79,1,1,5.279945542069323,1.4541562507773356,63523.64000000001,50172.98
5,40,0,1,0,1,4,0.0,10000.0,64067.02,3716.31,96322.27,37.16,680,1,0,204168.84,180,6,174016.42,1,0,1.701407,0.8523162496294734,6283.6900000000005,10000.0
392,21,1,1,1,0,2,0.6,49351.62,378245.79,4929.21,258739.96,9.99,763,1,0,3174874.74,24,0,2270.94,0,1,5.360976904101628,0.0007152849123112176,44422.41,24675.81
28,22,1,0,0,0,2,1.0,42732.17,233163.0,4233.05,161271.9,9.91,585,0,0,777553.97,60,1,462.96,0,0,1.516332172381292,0.0005954056153812706,38499.119999999995,42732.17
224,29,0,0,2,1,2,10.3,43107.31,158014.47,10729.13,168587.56,24.89,524,0,4,128075.39,360,3,3327.01,1,0,0.24759023856201343,0.02597696559815278,32378.18,14369.103333333333
1087,25,0,0,2,0,2,2.3,78024.15,315563.84,37308.05,2058402.26,47.82,587,0,3,911562.28,36,5,3898.07,1,0,0.973589886379196,0.0042762519747965,40716.09999999999,26008.05
875,57,1,1,0,0,4,0.0,10000.0,24296.99,1921.7,82762.16,19.22,539,0,3,694483.51,120,2,729191.08,1,0,5.7873625833333335,1.049976089425075,8078.3,10000.0
892,26,1,1,0,0,2,5.8,94461.39,158113.42,12115.38,338536.89,12.83,749,1,0,1219630.83,180,3,757.24,1,1,1.075951798930759,0.0006208764007712072,82346.01,94461.39
597,44,0,0,2,1,0,1.1,104635.31,424690.46,22138.56,1254895.57,21.16,715,0,1,1093312.56,180,3,1725461.65,2,0,0.8707326427379056,1.5781961290191342,82496.75,34878.43666666667
1140,52,1,1,0,1,2,3.9,84186.37,117027.74,50461.54,1921508.76,59.94,561,1,0,686897.82,60,6,852.14,1,0,0.6799376787477592,0.001240562970486644,33724.829999999994,84186.37
378,49,0,1,0,0,3,14.1,66940.2,424275.35,25106.12,1322420.17,37.51,633,1,0,6911018.16,120,2,215.58,2,1,8.603472651710035,3.119366712820214e-05,41834.08,66940.2
919,50,0,1,0,1,2,18.0,78734.2,487917.65,16364.12,864202.08,20.78,733,1,0,1135901.21,12,5,4343.91,1,1,1.202253076384426,0.0038241970003711854,62370.079999999994,78734.2
1146,37,0,1,0,0,0,16.3,70936.31,545427.63,20168.26,1005130.18,28.43,604,0,2,986608.78,300,4,917.98,2,0,1.1590312258042932,0.0009304397230278044,50768.05,70936.31
921,60,1,0,0,0,2,11.8,80174.18,334272.05,30210.5,1583135.74,37.68,861,0,0,9389084.97,36,2,3705.97,2,1,9.759048954414004,0.00039471045494223487,49963.67999999999,80174.18
772,24,1,1,0,1,4,0.0,10000.0,6356.48,5761.67,217667.79,57.62,426,0,0,1126503.36,480,2,1882.39,1,0,9.387528000000001,0.0016710025614126885,4238.33,10000.0
908,25,1,1,0,0,2,0.5,100131.86,485428.1,21277.49,534979.59,21.25,424,0,4,1231721.4,120,3,2388.67,0,0,1.0250828257859186,0.0019392940643882621,78854.37,100131.86
396,59,1,0,0,0,2,20.8,81888.89,501662.53,20137.46,409090.34,24.59,656,1,2,1222255.94,360,6,1644344.33,2,1,1.2438153901788958,1.3453355194984777,61751.43,81888.89
259,24,1,1,0,0,3,3.3,63014.16,110700.17,11096.89,649696.21,17.61,672,0,1,4489435.25,180,0,6900339.52,2,0,5.937071987735243,1.5370172718272304,51917.270000000004,63014.16
1105,29,1,1,0,0,0,9.9,189274.65,1211204.63,88859.12,1063923.82,46.95,675,1,0,1167218.89,12,3,3235.94,1,1,0.5138999904812046,0.002772350608547811,100415.53,189274.65
529,28,1,0,3,1,2,0.9,60768.82,464604.37,28604.6,1319479.45,47.07,756,0,0,177818.31,360,5,1888.5,1,0,0.24384532232154582,0.010620391117202723,32164.22,15192.205
823,22,0,1,0,1,0,0.9,62161.58,325090.35,8898.11,387396.07,14.31,808,0,0,5463922.71,60,2,6795511.65,2,1,7.324892522036924,1.243705669108925,53263.47,62161.58
42,26,1,1,0,1,2,4.6,72741.91,142767.9,22731.78,1146159.1,31.25,473,0,3,6040282.8,36,2,4901912.66,0,0,6.919764685859912,0.8115369465813753,50010.130000000005,72741.91
490,46,1,0,0,1,2,6.6,67963.37,41905.14,31934.58,754775.14,46.99,576,1,0,4959673.31,12,2,6944214.67,2,1,6.081306874080356,1.4001355000537326,36028.78999999999,67963.37
256,50,1,0,1,0,2,0.8,50965.79,187911.5,9393.65,290827.84,18.43,799,1,0,1138728.12,240,4,2569.51,0,1,1.8619158066616845,0.002256473652376302,41572.14,25482.895
635,24,0,1,1,0,3,5.1,79976.72,591349.49,38199.68,1838535.87,47.76,590,1,0,1543411.98,240,5,3206.9,2,0,1.608188795439473,0.002077799085115304,41777.04,39988.36
553,63,1,0,1,0,2,24.3,58421.45,279562.42,11702.28,352693.94,20.03,503,0,3,2820060.84,36,2,3170440.69,0,0,4.022581945501182,1.124245493228437,46719.17,29210.725
558,25,0,0,0,0,3,2.0,25906.53,79855.9,17163.32,648718.0,66.25,711,0,0,156004.32,36,1,237946.19,1,0,0.5018178814376144,1.5252538519446128,8743.21,25906.53
789,51,1,0,2,0,4,0.0,10000.0,64535.44,3710.74,213375.55,37.11,760,0,1,166332.2,180,5,3596.15,2,0,1.3861016666666668,0.021620287593141916,6289.26,3333.3333333333335
417,57,1,0,0,0,4,0.0,10000.0,38666.29,2001.67,51824.13,20.02,721,0,0,944537.85,60,2,1439820.2,0,0,7.87114875,1.524364746208953,7998.33,10000.0
641,44,0,0,2,1,1,30.2,31197.61,104572.3,12046.55,336686.7,38.61,700,1,0,368759.29,120,5,519584.38,1,1,0.9850094553183186,1.4090068890196639,19151.06,10399.203333333333
258,43,1,0,3,1,3,20.5,54708.49,413763.82,24162.54,634593.24,44.17,829,1,0,5571827.21,12,2,9755052.82,1,1,8.48714585554576,1.7507816470855708,30545.949999999997,13677.1225
746,25,0,1,1,0,4,0.0,10000.0,71544.55,2880.33,168795.25,28.8,796,0,0,791802.15,300,2,1023632.05,2,0,6.59835125,1.2927876616652278,7119.67,5000.0
165,31,0,0,0,0,0,2.2,49140.69,144559.09,12913.28,367117.38,26.28,744,1,0,2961628.54,120,0,3805727.69,2,1,5.022362899937574,1.2850118232585643,36227.41,49140.69
10,59,1,1,0,0,0,11.1,107522.72,739768.09,34563.58,1530050.17,32.15,754,1,0,2261897.43,24,6,2036040.23,1,0,1.753038357846602,0.9001470194870861,72959.14,107522.72
488,36,1,0,2,0,4,0.0,10000.0,33348.25,1632.75,88223.22,16.33,607,1,1,166312.32,180,1,4500.18,0,0,1.385936,0.02705860876692719,8367.25,3333.3333333333335
591,22,0,1,0,0,2,0.2,39562.84,171097.52,27859.35,782299.78,70.42,450,0,0,2122007.52,240,2,2648.37,2,0,4.469698333082256,0.0012480493000326406,11703.489999999998,39562.84
892,53,0,1,1,0,2,12.6,65568.15,311301.58,16657.6,990830.49,25.41,657,1,1,572091.44,36,3,1013440.37,1,1,0.7270951928133806,1.7714657118449457,48910.549999999996,32784.075
592,51,0,0,2,0,4,0.0,10000.0,56675.49,1102.58,63770.32,11.03,721,0,0,1079457.52,180,2,3074.95,2,1,8.995479333333334,0.002848606770556381,8897.42,3333.3333333333335
184,23,1,0,0,0,2,4.2,67654.56,431161.48,23616.8,731595.53,34.91,640,1,0,448215.0,180,5,193.99,0,1,0.5520876937193886,0.00043280568477181713,44037.759999999995,67654.56
242,23,1,1,1,0,0,5.0,55887.02,200503.47,13913.66,805506.03,24.9,555,0,1,1094522.76,120,1,2861.97,0,1,1.6320467614841514,0.0026148108605800026,41973.36,27943.51
829,26,0,1,1,0,2,1.5,81552.65,339012.22,9344.3,243206.03,11.46,375,1,2,6246719.09,12,2,8477333.44,1,0,6.383114762876089,1.3570857465914958,72208.34999999999,40776.325
282,23,0,0,1,0,2,3.6,40085.73,82333.59,9180.9,308930.19,22.9,621,0,3,2731121.65,360,0,4679160.2,2,0,5.677668108659448,1.71327417802865,30904.83,20042.865
869,48,1,0,0,1,2,18.9,42116.54,153255.78,9385.45,362988.42,22.28,572,1,3,885191.84,24,6,634.39,1,1,1.751473095051651,0.0007166695074821295,32731.09,42116.54
169,26,1,1,0,0,1,23.0,10000.0,42962.87,3161.71,127213.84,31.62,552,0,0,16781.96,12,3,3906.06,2,0,0.13984966666666665,0.23275350435825137,6838.29,10000.0
786,48,0,1,0,1,3,29.7,56370.15,135356.67,6232.04,290527.44,11.06,900,1,0,2399124.82,120,0,1911.87,2,1,3.5466832771126793,0.0007969030973553098,50138.11,56370.15
505,28,1,0,1,0,2,1.7,107615.64,665260.76,25856.72,1398090.74,24.03,640,1,2,1695085.88,240,5,3511.29,1,0,1.3126080620499647,0.0020714525685270884,81758.92,53807.82
559,64,0,0,0,0,0,2.0,75150.97,167909.71,14297.35,329187.84,19.02,845,0,0,1048691.58,180,1,1009.88,0,1,1.1628720826890193,0.0009629904723751095,60853.62,75150.97
901,53,1,0,1,1,0,2.5,176766.56,112857.1,33744.09,1866328.06,19.09,737,0,1,2311285.64,240,5,3507.69,1,1,1.0896129712920062,0.001517635872994045,143022.47,88383.28
100,37,1,0,0,0,0,14.8,72519.42,197191.07,18302.07,785515.74,25.24,539,0,4,985681.05,240,3,1404407.65,2,0,1.1326633265958277,1.4248094249148848,54217.35,72519.42
1006,40,1,0,0,1,2,6.3,115092.55,96073.28,24080.87,545062.08,20.92,605,0,1,10000000.0,120,2,9201238.17,1,1,7.240549743083573,0.920123817,91011.68000000001,115092.55
211,23,1,1,1,1,0,2.7,150702.23,428707.31,45897.33,948879.42,30.46,627,1,1,243599.39,180,3,360302.4,1,0,0.13470238075884255,1.4790775953913513,104804.90000000001,75351.115
303,23,1,1,0,0,1,28.8,40552.81,144553.31,7427.07,371317.65,18.31,683,1,0,4519942.33,180,2,7783829.52,1,1,9.28818153004276,1.7221081491099466,33125.74,40552.81
659,45,1,1,1,0,0,16.0,77269.02,295427.3,16672.38,524184.52,21.58,555,1,0,8765257.82,360,2,13569912.51,0,1,9.453182551903295,1.5481475603646304,60596.64,38634.51
908,22,1,1,0,0,2,3.4,45759.75,92618.76,6625.39,375261.27,14.48,615,1,1,1708071.06,60,0,1405318.09,0,1,3.1105776364599893,0.8227515370467081,39134.36,45759.75
251,49,1,1,1,0,2,9.6,64231.34,184498.47,13389.32,413207.1,20.85,721,0,2,1149391.69,360,1,2463.93,1,1,1.491213492250564,0.0021436817591747163,50842.02,32115.67
295,38,0,0,0,1,1,15.7,40641.82,115550.03,23754.12,320843.14,58.45,572,1,2,2100439.16,240,2,1526.71,2,0,4.306809996862018,0.0007268527596866933,16887.7,40641.82
548,27,1,1,0,0,2,4.4,42761.08,332662.53,1868.68,19917.82,4.37,690,0,0,4391790.73,120,2,3977404.56,1,0,8.558777300136791,0.9056452833307018,40892.4,42761.08
1112,45,1,0,2,0,1,32.6,21423.84,170099.36,12317.09,610680.75,57.49,639,0,0,1223039.6,36,2,1931931.65,1,0,4.757315526379336,1.5796149609546573,9106.75,7141.28
447,45,0,1,0,0,2,5.0,118354.88,185138.15,18804.16,726094.43,15.89,697,1,0,440295.89,360,3,2377.89,1,1,0.31001107995434296,0.005400663630995965,99550.72,118354.88
945,54,1,1,0,1,0,24.6,91865.86,494487.93,49206.81,1102921.06,53.56,601,1,1,5860031.43,12,2,6631450.43,2,0,5.315750078429571,1.1316407615240385,42659.05,91865.86
753,29,1,0,0,1,3,6.4,20890.52,103423.3,3194.9,184246.52,15.29,701,1,1,379184.32,300,5,4292.9,2,1,1.512585293871734,0.011321406961131725,17695.62,20890.52
241,45,0,0,1,0,1,30.7,33853.27,34489.56,15954.13,861805.0,47.13,810,0,1,1624132.58,120,2,2694741.1,2,1,3.997970703174809,1.6591878847723134,17899.14,16926.635
1072,59,0,0,1,1,2,7.7,88507.65,115738.39,9945.8,306643.02,11.24,860,0,0,271897.69,60,5,3414.01,1,1,0.2560020612154242,0.012556230249694288,78561.84999999999,44253.825
837,33,1,0,0,0,2,13.4,73056.47,500673.03,18595.54,374055.84,25.45,611,0,4,1645616.14,240,4,3767.61,0,0,1.8771051808735533,0.0022894828924077035,54460.93,73056.47
1047,58,0,0,0,0,2,17.8,54828.97,49036.74,10960.5,587796.68,19.99,560,1,2,954274.19,360,0,807368.52,1,1,1.4503801396719045,0.8460550735423328,43868.47,54828.97
336,53,0,0,2,0,2,8.9,114539.13,489308.27,16280.26,166021.67,14.21,677,1,0,1178723.88,60,3,908.59,2,1,0.8575845652049215,0.0007708251401507197,98258.87000000001,38179.71
60,40,0,0,0,0,2,21.5,87667.34,215044.38,18879.38,1068065.03,21.54,615,1,0,297710.76,60,5,384452.24,2,1,0.2829928454541908,1.2913615886775471,68787.95999999999,87667.34
713,60,1,0,1,0,2,3.3,130788.66,399507.43,46348.08,796429.51,35.44,570,1,2,10000000.0,120,2,9512081.74,0,0,6.371602349418775,0.951208174,84440.58,65394.33
838,64,0,0,2,0,2,32.6,105361.94,526032.39,39883.5,2009858.69,37.85,699,1,1,2081151.94,12,6,1894159.31,1,1,1.6460339315442876,0.9101494579007048,65478.44,35120.64666666667
423,31,1,1,0,0,2,6.0,63612.62,298188.75,14472.25,635208.14,22.75,589,1,0,811788.58,180,3,794581.85,2,1,1.063453263414293,0.9788039270027672,49140.37,63612.62
749,65,1,1,0,0,2,34.8,35274.64,247725.97,7016.19,191494.87,19.89,550,1,0,4185920.32,120,2,7439308.75,0,0,9.888880321197702,1.7772217771216439,28258.45,35274.64
129,21,1,0,1,0,2,1.3,72444.1,230514.34,25414.84,809749.45,35.08,678,1,0,799014.42,360,0,2947.27,2,1,0.9191160494781493,0.0036886318021644715,47029.26000000001,36222.05
